nombre,categoria,tiempo,dificultad,porciones,ingredientes,pasos,img
CHILES JALAPEÑOS RELLENOS DE CAMARÓN,botanas,16 mins,Baja,4,"['3 cucharadas de mantequilla, en cubos, para el relleno', '1/2 tazas de cebolla, finamente picada, para el relleno', '2 cucharadas de ajo, finamente picado, para el relleno', '2 tazas de camarón, pacotilla, precocidos, para el relleno', 'suficiente de sal, para el relleno', 'suficiente de pimienta, para el relleno', '1/2 tazas de salsa de soya, para la salsa', '1/2 tazas de jugo de naranja, sin semillas, para la salsa', '1/4 tazas de jugo de limón, sin semillas, para la salsa', '1 chile habanero, en tiritas, para la salsa', '1/4 tazas de cilantro, finamente picado, para la salsa', 'suficiente de pimienta, para la salsa', 'suficiente de agua, para cocinar los jalapeños', '2 cucharadas de piloncillo, granulado, para cocinar los jalapeños', '6 chiles jalapeños', 'suficiente de naranja, en cuartos, para decorar', 'suficiente de cebollas encurtidas con habanero , para acompañar']","['Para el relleno: Derrite la mantequilla en un sartén caliente, sofríe la cebolla y el ajo y cocina hasta que tengan un tono brillante. Luego agrega los camarones pacotilla y sazona con sal y pimienta, cocina por 6 minutos. Retira del fuego y enfría ligeramente.', 'Prepara la salsa. En un tazón mezcla la salsa de soya, el jugo de naranja, el jugo de limón, el chile habanero, el cilantro y sazona con pimienta. Mezcla todo hasta integrar y reserva.', 'Para cocinar los chiles jalapeños: Hierve agua en una cacerola, una vez que tenga la burbuja pequeña, agrega el piloncillo granulado y disuelve moviendo con una cuchara. Después agrega los chiles jalapeños y cocina a fuego medio por al menos 10 minutos o hasta que los chiles estén suaves. Retira del fuego, escurre y enfría con un chorro de agua fría.', 'Abre los chiles para rellenar con ayuda de un cuchillo. Haz un corte a lo largo del chile jalapeño, retiras las venas y las semillas con ayuda de una cuchara y retira el agua perfectamente. Rellena los chiles con el camarón y reserva.', 'Sirve los chiles en un platón ligeramente hondo, baña con la salsa de soya y decora con gajos de naranja. Acompaña con cebolla encurtida.']",https://cdn7.kiwilimon.com/brightcove/8216/8216.jpg
BONELESS EN COSTRA DE QUESO,carnes-y-aves,15 mins,Baja,6,"['500 gramos de pechuga de pollo, cortada en cubos grandes', '3/4 tazas de yogur natural, espeso, sin azúcar', 'suficiente de sal', '2 tazas de harina', '2 cucharadas de paprika, para la harina', '1 1/2 cucharadas de ajo en polvo, para la harina', '1 1/2 cucharadas de cebolla en polvo, para la harina', '1 1/2 cucharadas de orégano, para la harina', '1 1/2 cucharadas de pimienta, para la harina', '2 cucharadas de sal, para la harina', '4 huevos, preparado con leche, para empanizar', 'suficiente de aceite vegetal, para freír los boneless', '1 taza de salsa búfalo, para bañar las alitas', '2 tazas de queso parmesano, rallado', 'al gusto de perejil, finamente picado, para decorar']","['Mezcla el pollo, el yogur y un poco de sal en un tazón, deja reposar por 15 minutos.', 'Prepara la mezcla de empanizado mezclando la harina, la paprika, el ajo en polvo, la cebolla en polvo, el orégano, la sal y la pimienta.', 'Para empanizar, pasa los cubos de pollo por la harina, posteriormente por huevo y nuevamente por harina. Repite el proceso hasta terminar con el pollo.', 'Fríe los boneless en aceite muy caliente por aproximadamente 5 minutos o hasta que estén completamente cocidos.', 'Para la costra de queso: Calienta una sartén a temperatura media-baja, agrega un poco de aceite vegetal en spray y añade suficiente queso parmesano rallado. Cuando comiences a ver las orillas doradas, revisa la costra y voltea para que se dore el otro lado.', 'Cuando aún esté caliente, da forma de cono a la costra con tus manos y deja enfriar.', 'Rellena las costras con los boneless y decora con perejil, agrega más salsa búfalo y acompaña con papas a la francesa .']",https://cdn7.kiwilimon.com/brightcove/8200/8200.jpg
BONELESS DE COLIFLOR EN FREIDORA DE AIRE,platos-fuertes,10 mins,Baja,4,"['al gusto de Salsa La Botanera ® Reducida en Sodio', 'al gusto de Chilito\u202fLa\u202fBotanera®\u202f , en polvo', '1 coliflor, cortada en arbolitos', '2 cucharadas de aceite de oliva', 'al gusto de sal', 'al gusto de pimienta', '2 cucharadas de Chilito\u202fLa\u202fBotanera®\u202f , en polvo', '1 taza de harina de amaranto, para la costra', '1 taza de queso cotija, desmoronado finamente, para la costra', 'suficiente de aceite en aerosol', '3/4 tazas de yogur, sin azúcar, para el aderezo', '2 cucharadas de queso azul, para el aderezo', '1 cucharadita de ajo en polvo, para el aderezo', '2 cucharadas de cebollín, para el aderezo', 'al gusto de pimienta, para el aderezo', '6 apios, en bastones, para acompañar', '6 zanahorias, en bastones, para acompañar']","['Coloca los arbolitos de coliflor en un recipiente o bowl, sazona con aceite de oliva, sal, pimienta y Chilito La Botanera® en polvo.', 'Mezcla la harina de amaranto con el queso cotija en un recipiente o bowl.', 'Para empanizar: Pasa los arbolitos de coliflor ya sazonados por La Botanera® reducida en sodio y posteriormente por la mezcla de harina, repite esta operación si quieres tener una costra más gruesa. Después rocía con aceite en aerosol.', 'Cocina los boneless en freidora de aire por 20 minutos a 200 °C o hasta que estén doraditos. Retira y deja enfriar por 5 minutos.', 'Coloca la coliflor en un bowl y baña con La Botanera® reducida en sodio y Chilito La Botanera® en polvo al gusto.', 'Para el aderezo: Mezcla el yogur, el queso azul, el ajo en polvo y el cebollín en un recipiente, luego sazona con un poco de pimienta.', 'Sirve la coliflor y espolvorea con perejil, acompaña con el aderezo de que queso azul y con los crudités de zanahoria y apio.']",https://cdn7.kiwilimon.com/brightcove/7990/7990.jpg
TRADICIONALES PICADITAS VERACRUZANAS,faciles,15 mins,Baja,6,"['1/4 cebollas, para la salsa roja', '2 dientes de ajo, limpios, para la salsa roja', '2 chiles serranos, sin rabo, para la salsa roja', '4 jitomates, para la salsa roja', '1 cucharada de sal de mar, para la salsa roja', 'suficiente de agua, para la salsa verde', '500 gramos de tomate verde, limpios, para la salsa verde', '3 chiles serranos, sin rabo, para la salsa verde', '1/4 cebollas, para la salsa verde', '2 dientes de ajo, para la salsa verde', '1/4 manojos de cilantro, hojas, para la salsa verde', 'al gusto de sal, para la salsa verde', 'al gusto de pimienta, para la salsa verde', '500 gramos de masa de maíz, para las picaditas', '1/4 tazas de manteca de cerdo, para la masa', '1 cucharadita de sal, para la masa', 'suficiente de agua, para la masa', 'suficiente de manteca de cerdo, para preparar las picaditas', 'al gusto de cebolla, picada, para acompañar', 'al gusto de queso añejo, para acompañar']","['Para la salsa roja: Asa la cebolla, el ajo, el chile serrano y el jitomate en un comal caliente hasta que la piel se obscurezca, procura mover constantemente. Retira del fuego una vez asados.', 'Coloca la cebolla y ajo rostizado en un molcajete, agrega la sal de mar y muele hasta obtener un puré. Incorpora el jitomate y los chiles y termina de moler, puedes agregar un poco de agua si así o deseas. Al final deberás de obtener una salsa semi-espesa. Reserva.', 'Para la salsa verde: Cocina los tomates verdes y el chile serrano en una olla con suficiente agua hasta que se hagan suaves. Retira del fuego y licúa junto con la cebolla, el ajo, el cilantro, la sal y la pimienta. Reserva hasta su uso.', 'Para la masa: Mezcla la masa de maíz, la manteca de cerdo, la sal y suficiente agua en un tazón, después incorpora hasta obtener una masa lo suficientemente manipulable.', 'Toma un poco de masa de maíz preparada (lo que tomen tus dedos) y forma una bolita del tamaño de una pelota de ping pong, usa una prensa de tortillas para aplanarla, lleva a un comal caliente y cocina por ambos lados hasta que esté lista. Retira del fuego y, aún caliente, pellizca la orilla de la tortilla apoyándote de una servilleta. Repite hasta terminar con toda la masa.', 'Coloca las picaditas sobre el comal, agrega un poco de manteca de cerdo y agrega salsa verde o roja al gusto. Después agrega cebolla y queso añejo. ¡Disfruta bien caliente!']",https://cdn7.kiwilimon.com/brightcove/7975/7975.jpg
TRADICIONAL PULPO A LA GALLEGA,faciles,45 mins,Baja,4,"['suficiente de agua', '1 cucharada de sal de mar, para cocer el pulpo', '800 gramos de pulpo, entero, limpio', '3 papas, con cáscara', '2 cucharadas de paprika', '2 cucharadas de aceite de oliva', '1 pizca de sal']","['Hierve agua en una cacerola y agrega sal. Cuando el agua esté hirviendo con una burbuja alta, toma el pulpo de la cabeza, de manera que cuelguen los tentáculos. Metemos el pulpo en agua hirviendo sin soltarlo y lo sacamos 3 veces seguidas, a la tercera lo metemos por completo en el agua hasta que lo cubra. Al hacer esto, el pulpo quedará terso y evitaremos que se despelleje al cocerlo. Cocina por 18 minutos.', 'Pasado el tiempo, agrega las papas y cocina por 20 minutos más. Para comprobar que el pulpo está cocido, puedes atravesar un palillo de madera en el centro del pulpo, si no opone resistencia es que está listo.', 'Sobre una tabla corta el pulpo en trozos medianos y las papas en rodajas.', 'En un plato redondo de madera sirve una cama de papas, coloca encima el pulpo, espolvorea con la paprika, el aceite de oliva y la sal gruesa.']",https://cdn7.kiwilimon.com/brightcove/7897/7897.jpg
COCTEL DE SALCHICHAS A LA MEXICANA,faciles,,Baja,4,"['2 tazas de salchicha de cerdo', '3 chiles guajillos', '3 chiles de árbol', 'al gusto de sal', '2 jitomates', '1/2 cebollas', '1/4 manojos de cilantro', '1 cucharada de jugo de limón', '2 cucharadas de jugo sazonador', '2 cucharadas de salsa inglesa', 'al gusto de sal', 'al gusto de pimienta', 'al gusto de aguacate, para decorar', 'al gusto de galletas saladas, para acompañar']","['Corta las salchichas en trozos pequeños.', 'Hidrata los chiles con agua caliente.', 'Licúa los chiles con un poco del agua del remojo y sal.', 'Pica el jitomate, la cebolla y el cilantro finamente.', 'En un bowl mezcla la salchicha, la salsa de chiles, el jitomate, la cebolla, el cilantro, el jugo de limón, el jugo sazonador, la salsa inglesa, la sal y la pimienta.', 'Sirve y decora con aguacate. Acompaña con galletas saladas.']",https://cdn7.kiwilimon.com/brightcove/7887/7887.jpg
COSTIELOTES,botanas,30 mins,Baja,4,"['4 elotes', '1 taza de papa frita, adobadas', '1/2 tazas de salsa bbq', '1/2 tazas de salsa picante', '2 cucharadas de salsa búfalo', '1 cucharada de ajo en polvo', '1 cucharada de cebolla en polvo', '1 cucharada de pimienta con limón en polvo', 'al gusto de sal', '1 taza de crema ácida, para el aderezo', '2 cucharadas de mayonesa, para el aderezo', '1 cucharada de cebollín, para el aderezo', 'al gusto de sal, para el aderezo', 'al gusto de pimienta, para el aderezo', 'suficiente de papas gajo, para acompañar']","['Sobre una tabla corta los elotes a lo largo en 4 partes como se muestra en el video. Reserva.', 'Agrega las papas en una bolsa resellable y con ayuda de un rodillo aplasta hasta tener un polvo.', 'En un bowl mezcla la salsa bbq, la salsa picante, la salsa búfalo, el ajo en polvo, la cebolla en polvo, la pimienta con limón y la sal. Sumerge los elotes en la salsa.', 'Coloca los costielotes, sobre una charola, espolvorea con papitas y hornea por 30 minutos a 200°C.', 'Para el aderezo, en un bowl mezcla la crema, la mayonesa, el cebollín, sazona con sal y pimienta.', 'Sirve los costielotes con aderezo papas gajo y acompaña con una cerveza.']",https://cdn7.kiwilimon.com/brightcove/7833/7833.jpg
SANDWICHÓN HAWAIANO,faciles,,Baja,10,"['1 taza de crema ácida, para el aderezo', '1/2 tazas de mayonesa, para el aderezo', '1 jalapeño, sin venas ni semillas, finamente picado, para el aderezo', '1/4 tazas de apio, finamente picado, para el aderezo', '1/4 tazas de pepinillo, finamente picado, para el aderezo', '1 cucharadita de ajo en polvo, para el aderezo', '3 cucharadas de cilantro, finamente picado, para el aderezo', '4 tazas de queso crema, en cubos, para la cobertura', '1/2 cucharadas de cebolla en polvo, para la cobertura', '1/4 tazas de almíbar de piña, para la cobertura', '20 rebanadas de pan blanco de caja', '16 rebanadas de queso amarillo', '16 rebanadas de jamón de pierna', '8 rebanadas de piña en almíbar, cortado en cuartos', 'al gusto de sal', 'al gusto de pimienta', 'al gusto de piña en almíbar, en tercios, para decorar', '1/4 tazas de cebollín, finamente picado, para decorar']","['Para el aderezo, en un tazón mezcla la crema ácida con la mayonesa, el jalapeño, el apio, los pepinillos, el ajo en polvo y el cilantro. Sazona con sal y pimienta e integra homogéneamente. Reserva en refrigeración hasta su uso.', 'Para la cobertura, acrema con ayuda de una espátula de silicón el queso crema y mezcla con la cebolla en polvo y el almíbar de la piña; deberás de obtener una mezcla untable. Reserva en refrigeración hasta su uso.', 'Corta las orillas del pan blanco y procura que los cuadros queden del mismo tamaño. Sobre un platón coloca 4 rebanadas de pan blanco, unta con el aderezo de jalapeño, agrega el queso amarillo, las rebanadas de jamón de pierna, la piña en almíbar y repite hasta tener 4 capas. Tapa con rebanadas de pan blanco.', 'Cubre el sandwichón con la mezcla de queso crema. Decora con piña en almíbar y cebollín picado. Refrigera hasta servir.']",https://cdn7.kiwilimon.com/brightcove/7682/7682.jpg
IDEA PARA PREPARAR UN PLATO BOTANERO,botanas,,Baja,4,"['1 taza de pepino', '1 taza de salchicha, coctelera', '2 tazas de frituras de maíz, y papitas', '1 taza de cacahuate japonés', '1 taza de cacahuate japonés', '1 taza de palomitas', '1 taza de churrito', '1/4 tazas de jugo de limón', '2 cucharadas de jugo sazonador', '1/4 tazas de Salsa Clásica La Botanera®']","['En una tabla corta el pepino en cubos medianos y la salchicha en mitad.', 'Coloca en un platón las frituras, la salchicha, los cacahuates japoneses, los cacahuates enchilados, el pepino, las palomitas, los churritos y agrega el limón, el jugo sazonador, y baña con Salsa Clásica La Botanera®.', 'Sirve y disfruta.']",https://cdn7.kiwilimon.com/brightcove/7654/7654.jpg
¿CÓMO HACER MAYONESA CASERA?,faciles,,Baja,6,"['2 yemas de huevo', '1 limón', 'al gusto de sal', 'al gusto de pimienta', 'al gusto de aceite vegetal']","['En un bowl agrega las yemas.', 'Exprime el limón sobre las yemas, el limón sirve para dar sabor y para aclarar las yemas.', 'Agrega sal y pimienta.', 'Con ayuda de un procesador mezcla las yemas, cuando tengas una mezcla homogénea agrega poco a poco el aceite en forma de hilo. Agrega el aceite poco a poco para que la mayonesa no se corte.', 'Sirve sobre un pan y disfruta.']",https://cdn7.kiwilimon.com/brightcove/7611/7611.jpg
¿CÓMO HACER UN SOMBRERO DE NACHOS?,botanas,40 mins,Baja,10,"['3 tazas de harina de trigo', '3 tazas de harina de maíz blanco precocida P.A.N®', '1 cucharadita de sal', '1 cucharadita de orégano', '1 cucharadita de tomillo', 'suficiente de agua, tibia', 'suficiente de colorante vegetal, verde', 'suficiente de colorante vegetal, rojo', 'suficiente de guacamole, para acompañar', 'suficiente de pico de gallo, para acompañar', 'suficiente de cilantro, para decorar']","['Para formar el molde de sombrero, cubre con papel aluminio un molde para pastel de 40 cm de diámetro y coloca un bowl de 15 cm de diámetro al centro, cúbrela con papel aluminio. Reserva.', 'En un bowl vierte el agua tibia, la sal, agrega Harina de Maíz Blanco Precocida P.A.N® el orégano, el tomillo, la harina de trigo y mezcla con ayuda de una cuchara hasta integrar, poco a poco hasta tener una consistencia homogénea, separa 2 bolitas de masa. Reserva.', 'Agrega colorante verde a una bolita de masa y mezcla hasta integrar completamente. Repite el proceso con el colorante rojo y la bolita de masa. Reserva.', 'Sobre una superficie enharinada extiende la masa de un grosor de 1 cm, cubre el molde previamente envuelto en aluminio. Extiende la masa roja formando una tira y corta de un grosor de 2 cm, con ayuda de una brocha barniza con un poco de agua.', 'Pega la tira roja en el sombrero como se muestra en el video. Repite el proceso con la masa verde, esta vez de 1 cm de grosor y pega sobre la tira roja del sombrero.', 'Extiende 2 tiras más de masa roja y masa verde de 2 cm de diámetro y corta triángulos. Coloca un poco de agua en los triángulos y pega sobre la parte superior del sombrero, rocía con aceite en aerosol.', 'Hornea 1 hora a 170 °C, retira con mucho cuidado el sombrero del molde y hornea por 20 minutos más. Deja enfriar dentro del horno apagado.', 'Cubre el sombrero con el guacamole, decora con el pico de gallo y el cilantro. Disfruta.']",https://cdn7.kiwilimon.com/brightcove/7582/7582.jpg
DELICIOSAS CROQUETAS DE JAMÓN SERRANO,botanas,10 mins,Baja,4,"['1 taza de mantequilla, en cubos', '250 gramos de jamón serrano, picado en cubos pequeños', '2 tazas de harina', '2 tazas de leche', '1 cucharadita de nuez moscada', 'al gusto de sal', 'al gusto de pimienta', '2 tazas de harina, para enharinar', '2 huevos, para rebozar', '2 tazas de pan molido, para rebozar', 'suficiente de aceite vegetal, para freír', 'al gusto de mostaza Dijon, para acompañar']","['En una cacerola derrite la mantequilla a fuego medio y dora el jamón serrano. Después añade la harina y vierte poco a poco la leche; cocina a fuego medio sin dejar de mover y hasta que la salsa comience a espesar, utiliza un batidor globo de mano para incorporar de manera uniforme. Cambia a una cuchara de madera y agrega la nuez moscada, sal y pimienta; cocina durante 10 minutos sin dejar de mover y hasta obtener una consistencia espesa.', 'Vierte la mezcla en un recipiente o charola y extiende por toda la superficie con una espátula de silicón, tapa con plástico adherente para evitar que se forme una costra, deja enfriar a temperatura ambiente y después refrigera por al menos 4 horas.', 'Una vez que la mezcla se encuentre sólida, retira el plástico, enharina y corta tiras con un cuchillo; desmolda con cuidado. Corta las tiras en cuadros más pequeños para formar las croquetas. Enharina tus manos para formar las croquetas.', 'Reboza las croquetas, pasa por huevo y cubre con pan molido. Fríe en aceite vegetal caliente por al menos 6 minutos, escurre en papel absorbente.', 'Sirve y acompaña con el aderezo de tu preferencia. Además, puedes incluir aceitunas o papas fritas. Te recomendamos probarlas con una cerveza bien fría.']",https://cdn7.kiwilimon.com/brightcove/7530/7530.jpg
MAXI SINCRONIZADA A LA HAWAIANA,botanas,15 mins,Baja,6,"['1 taza de almíbar de piña', '2 cucharadas de salsa inglesa', '1 cucharada de mostaza', '2 cucharadas de salsa cátsup', '1/4 tazas de chile chipotle, molido', '1 cucharadita de cebolla en polvo', '1 cucharadita de ajo en polvo', '1/2 cucharaditas de orégano', 'al gusto de sal', '1/2 cucharaditas de comino', '1 paquete de Virginia de Pollo FUD® , 250 gr', '2 aguacates', '1/4 cebollas moradas, finamente picada', '1/4 tazas de cilantro, finamente picado', '1 limón, jugo', '1/2 cucharaditas de ajo en polvo', 'al gusto de sal', 'al gusto de pimienta', '6 tortillas de harina, gigantes o burreras', 'suficiente de piña, parrillada', 'suficiente de queso manchego Fud®, rallado', 'suficiente de cilantro, para decorar']","['En un sartén vierte el almíbar de la piña, la salsa inglesa, la mostaza, la salsa cátsup, el chipotle, la cebolla en polvo, el ajo en polvo, el orégano, la sal y el comino y cocina por 5 minutos o hasta espesar.', 'Añade las rebanadas de Virginia de Pollo FUD® y cocina por 4 minutos más, o hasta que se vea glaseado. Reserva.', 'Para el guacamole, en un bowl mezcla el aguacate con la cebolla morada, el cilantro, el jugo de limón, el ajo en polvo, la sal, la pimienta y mezcla hasta incorporar todos los ingredientes. Reserva.', 'Corta una línea del centro de la tortilla hacia la orilla y coloca en un cuarto de la tortilla la preparación hawaiana; en otro cuarto de la tortilla coloca dos cucharadas de guacamole; en otro cuarto de la tortilla coloca la piña asada y en el último cuarto coloca suficiente Queso Manchego FUD®.', 'Dobla los cuartos uno encima de otro, como se muestra en el video.', 'Calienta la quesadilla en un sartén por ambos lados, hasta que se derrita el queso.', 'Sirve en un plato, decora con cilantro y disfruta.']",https://cdn7.kiwilimon.com/brightcove/7497/7497.jpg
BANDERILLAS CON HARINA DE HOT CAKES,botanas,5 mins,Baja,12,"['2 tazas de harina para hotcakes', '2 huevos', '2 cucharadas de mantequilla, derretida', '3/4 tazas de leche entera Great Value®', '1/2 cucharaditas de sal Great Value®', '12 salchichas, partidas en tercios', '1/2 tazas de queso manchego, cortado en cubos', '2 tazas de aceite Great Value®, para freír', '1 taza de harina de trigo Great Value®', 'al gusto de salsa cátsup', 'al gusto de mostaza']","['Para la masa, licúa la harina para hot cakes con los huevos, la mantequilla, la leche y la sal.', 'Forma las banderillas insertando los palitos para brocheta a un tercio de las salchichas, alterna con un cubito de queso, salachicha, queso y termina con salchicha.', 'Enharina las banderillas y reserva. Mientras tanto, calienta el aceite en una olla a fuego medio.', 'Cubre las banderillas con la masa y retira el esceso. Fríe alrededor de 5 minutos o hasta que estén doraditas. Escurre sobre papel absorbente.', 'Sirve y acompaña con salsa cátsup y mostaza.\nComprar AQUÍ']",https://cdn7.kiwilimon.com/brightcove/2243/2243.jpg
ESTRELLITAS CRUJIENTES RELLENAS DE QUESO RICOTTA,botanas,10 mins,Baja,4,"['1 taza de queso ricotta', '1 huevo, batido para barnizar', '1 taza de aceite, para freír', '1 pepino, Cortado en finas rebanadas y en círculos con una duya', '1/4 tazas de arándano, finamente picado', '3 cucharadas de cebollín, finamente picado', '1 taza de fresa, cortadas en cuartos para la mermelada', '1 taza de azúcar, para la mermelada', '3 cucharadas de chile chipotle, para la mermelada', 'al gusto de sal y pimienta']","['Coloca en un bowl el queso ricota y salpimenta y rellena una manga con duya rizada. Reserva.', 'Con ayuda de un cortador en forma de estrella corta los discos de empanada, con otro cortador más pequeño de la misma forma corta al centro para que se pueda rellenar. Pega con huevo y fríe, escurre sobre una Servitoallas Petalo® y reserva.', 'Rellena los circulitos de la estrellita con circulitos de pepino, agrega el queso ricota y decora con arándanos y cebollín.', 'Para la mermelada, en una cacerola a fuego medio, coloca las fresas y el azúcar sin dejar de mover deja cocinar hasta que se espese y forme una mermelada, agrega el chipotle y deja enfriar.']",https://cdn7.kiwilimon.com/brightcove/1873/1873.jpg
MANTEQUILLAS SABORIZADAS,botanas,,Baja,4,"['3 barras de mantequilla, de 180 g c/u', '3/4 tazas de cilantro fresco, picado (para la mantequilla de cilantro)', '3 chiles jalapeños, picado finamente (para la mantequilla de cilantro)', '2 cucharadas de cebolla morada, picada finamente (para la mantequilla de cilantro)', '1 cucharadita de jugo de limón, (para la mantequilla de cilantro)', '1 cucharadita de tequila, (para la mantequilla de cilantro)', '3 chiles chipotles adobados, (para la mantequilla de chipotle)', '1 cucharada de cilantro fresco, finamente picado (para la mantequilla de chipotle)', '1 jitomate, sin semillas y cortado en cubos pequeños bola (para la mantequilla de chipotle)', '1 cucharada de almendra, (para la mantequilla al pesto)', '1 cucharada de queso parmesano, (para la mantequilla al pesto)', '1 diente de ajo, (para la mantequilla al pesto)', '1/4 tazas de albahaca, (para la mantequilla al pesto)']","['Para la mantequilla al cilantro: Mezcla la cebolla y el jalapeño. Agrega el limón y el tequila. Permite que se desflemen por media hora y cuela la preparación.', 'Acrema la mantequilla e incorpora el cilantro, el chile y la cebolla, sal y pimienta. Revuelve.', 'Coloca la mantequilla sobre papel encerado, enrolla la mantequilla para formar un tubo. Guarda la mantequilla en una bolsa para congelar y refrigera por 2 horas o hasta que la mantequilla se solidifique.', 'Para la mantequilla de Chipotle: Acrema la mantequilla e incorpora el cilantro, el chile, el jitomate, sal y pimienta. Revuelve.', 'Coloca la mantequilla sobre papel encerado, enrolla la mantequilla para formar un tubo. Guarda la mantequilla en una bolsa para congelar y refrigera por 2 horas o hasta que la mantequilla se solidifique.', 'Para la mantequilla al Pesto: En un procesador de alimentos, muele las almendras, el queso, ajo y la albahaca.', 'Acrema la mantequilla e incorpora el pesto. Revuelve.', 'Coloca la mantequilla sobre papel encerado, enrolla la mantequilla para formar un tubo. Guarda la mantequilla en bolsas Storeit® para congelar y refrigera por 2 horas o hasta que la mantequilla se solidifique.']",https://cdn7.kiwilimon.com/brightcove/4014/4014.jpg
TABULEH,guarniciones,,Baja,6,"['3/4 tazas de trigo quebrado, (bulgur)', 'suficiente de agua, caliente', '4 jitomates bola, cortado en cubos chicos, sin semillas.', '1 cebolla blanca, picada finamente', '3 manojos de perejil, picado finamente', '1/2 manojos de hierbabuena, picada finamente', '1 taza de jugo de limón', '1/2 tazas de aceite de oliva', '1 1/2 cucharadas de sal', '1 cucharada de pimienta', 'suficiente de jocoque, para acompañar', 'suficiente de pan pita, para acompañar', 'suficiente de garbanzo, cocido, para acompañar']","['Remoja en un bowl el trigo quebrado en agua caliente por 20 o 10 minutos, si es precocido; cuela y enfría.', 'Mezcla el trigo quebrado con el jitomate bola, la cebolla, el perejil, la hierbabuena, el jugo de limón, aceite de oliva, sal y pimienta; reposa por 10 minutos para integrar los sabores.', 'Disfruta el tabuleh acompañado de platos típicos del medio oriente como jocoque, pan pita, garbanzos cocidos o los que más te gusten.']",https://cdn7.kiwilimon.com/brightcove/7469/7469.jpg
