nombre,categoria,tiempo,dificultad,porciones,ingredientes,pasos,img
RECETA DE PATATAS BRAVAS,botanas,50 mins,Baja,6,"['4 papas blancas', 'suficiente de aceite de oliva', '3 cucharadas de aceite de oliva, para la salsa brava', '1/4 tazas de cebolla, finamente picada, para la salsa brava', '1 cucharada de ajo, finamente picado, para la salsa brava', '1 cucharada de pimentón dulce, para la salsa brava', '1 cucharada de pimentón picante, para la salsa brava', '1 cucharada de fécula de maíz, para la salsa brava', '1 taza de caldo de res, para la salsa brava', 'suficiente de sal, para la salsa brava']","['Pela las papas y córtalas en cubos grandes o en forma de gajo, luego remójalas en un recipiente con agua fría y hielo para evitar que se oxiden. Reserva las papas de esta manera hasta su uso.', 'Calienta suficiente aceite de oliva en una sartén profundo para hacer una fritura profunda. Posteriormente, escurre las papas muy bien y fríelas a temperatura media-baja por 20 minutos, pues esto ayudará a que las papas se cocinen muy bien por dentro.\n\nRetíralas del aceite, escurre muy bien el exceso y deja reposar por 20 minutos preferentemente tapadas, ya que esto ayudará a que las papas queden más suaves.', '¡Prepara la salsa brava! Vierte un poco de aceite de oliva en una olla y cocina la cebolla y el ajo a fuego medio-bajo por 6 minutos o hasta dorar ligeramente. Integra el pimentón dulce, el pimentón picante y la fécula de maíz, luego mueve para integrar lo mejor posible. Posteriormente, vierte el caldo de res y sazona con sal.\n\nCocina la salsa brava a temperatura media hasta que se espese. Retira del fuego y deja enfriar ligeramente.', 'Vuelve a freír las papas en el mismo aceite de oliva, pero ahora a una temperatura más alta, por aproximadamente 20 minutos más, procurando que no se doren de más. Una vez listas las papas fritas, vuelve a escurrir muy bien.', 'Sirve las patatas bravas con salsa brava, ¡son perfectas para botanear!']",https://cdn7.kiwilimon.com/brightcove/9309/9309.jpg
RECETA DE ARROZ FRITO,guarniciones,20 mins,Baja,8,"['2 cucharadas de aceite de ajonjolí, tostado', '1/2 tazas de cebolla, finamente picada', '1/2 tazas de zanahoria, en cubos pequeños', '1 taza de germen de soya', '1/2 tazas de chícharo, cocido', '2 cucharadas de aceite de ajonjolí, tostado', '1 cucharada de ajo, finamente picado', '2 huevos', '3 tazas de arroz, cocido', '1/4 tazas de salsa de soya', 'suficiente de tallo de cebolla cambray, en rodajas, para acompañar', '1 cucharada de aceite de ajonjolí, tostado, para acompañar']","['Vierte un poco de aceite de ajonjolí en un wok o sartén profundo, una vez caliente agrega la cebolla, la zanahoria, el germen de soya y el chícharo cocido, luego cocina a fuego medio o hasta que los vegetales obtengan un tono brillante. Retira toda la verdura del wok y reserva.', 'Vierte un poco más de aceite de ajonjolí en el mismo wok y añade el ajo picado y los huevos previamente batidos. Cocina por 2 minutos, sin dejar de mover, hasta que se cocinen un 80%, es decir, cuando aún esté un poco húmedo el huevo. Posteriormente, agrega el arroz cocido e integra muy bien todos los ingredientes.', 'Añade la verdura que reservaste, la salsa de soya, el rabo de cebolla cambray y el aceite de ajonjolí. Integra muy bien, cocina el arroz por 3 minutos más y retira del fuego. ¡Sirve el arroz frito caliente y acompaña con salsa de soya y ajonjolí si así lo deseas!']",https://cdn7.kiwilimon.com/brightcove/9278/9278.jpg
¿CÓMO HACER TOSTONES?,guarniciones,20 mins,Baja,4,"['5 plátanos verdes', 'suficiente de aceite vegetal, para freír', 'suficiente de sal', 'al gusto de salsa, para acompañar']","['Retira la cáscara del plátano con un cuchillo, luego corta los extremos y después haz un corte transversal para retirar la cáscara más fácilmente. Posteriormente, corta la pulpa del plátano en porciones de 5 centímetros de largo; repite hasta terminar y reserva.', 'Calienta suficiente aceite vegetal en una sartén profunda, de manera que se cubra al menos la mitad de cada porción de plátano. Fríe muy bien las porciones por aproximadamente 8 minutos, siempre a temperatura media-baja, para evitar que el aceite se queme y queden demasiado dorados los plátanos. Retira del aceite y escurre sobre una rejilla, esto ayudará a que los plátanos no se aguaden por la humedad que guarda el papel absorbente al momento de escurrir.', 'Aún calientes, aplasta cada porción de plátano con un plato sobre una tabla o superficie plana, no es necesario utilizar bolsas de plástico; verás lo fácil que será, solo hazlo con fuerza para darle un tamaño lo suficientemente grande.', 'Regresa el plátano aplastado a freír en el mismo aceite que utilizaste hasta que tenga un color doradito. Retira los tostones del aceite y escurre en papel absorbente. Sazona con sal inmediatamente y listo, disfruta de estos tostones como guarnición o entrada al acompañar con la salsa de tu preferencia.']",https://cdn7.kiwilimon.com/brightcove/9230/9230.jpg
PAPAS RELLENAS CON CAMARONES,platos-fuertes,39 mins,Baja,8,"['8 papas', 'suficiente de mantequilla, derretida', 'suficiente de sal', 'suficiente de pimienta', '2 chiles guajillos, remojados y sin venas', '1 botella de Salsa Huichol® Picante', '1 taza de queso crema', '1/2 tazas de cebolla', '1 cucharada de ajo', '2 cucharadas de mantequilla', '2 tazas de camarón, limpio y sin cáscara', '1 taza de queso manchego, rallado', 'suficiente de queso manchego, rallado, para gratinar', 'suficiente de poro, frito, para decorar', 'suficiente de cilantro, para decorar']","['Precalienta el horno a 200\u202f°C.', 'Unta una hoja de papel aluminio con mantequilla, luego coloca una papa, agrega sal y pimienta y envuelve. Hornea a 200 °C por 25 minutos y reserva.', 'Licúa el chile guajillo, la Salsa Huichol® Picante, el queso crema, la cebolla y el ajo. Reserva.', 'Ahueca la papa con ayuda de una cuchara y reserva la papa.', 'Calienta la mantequilla en una sartén a fuego medio, agrega la salsa y cocina por 5 minutos, después añade los camarones y cocina por 5 minutos más. Finalmente, agrega la papa que reservaste, el queso y retira del fuego.', 'Coloca las papas en una sartén de hierro fundido, rellena con la preparación anterior y gratina por 2 minutos.', 'Sirve las papas rellenas con camarones acompañadas de poro frito y decora con cilantro.']",https://cdn7.kiwilimon.com/brightcove/9208/9208.jpg
MOROS CON CRISTIANOS,guarniciones,30 mins,Baja,4,"['2 tazas de agua', '1/4 tazas de cebolla', 'suficiente de sal', 'suficiente de aceite', '1 diente de ajo', '1 taza de arroz, enjuagado', '1 cucharada de manteca de cerdo', '1/2 tazas de cebolla, finamente picada', '2 cucharadas de ajo, finamente picado', '2 tazas de frijol, cocidos y drenadas', '1 taza de caldo de frijol', '1 cucharadita de orégano', '1 cucharadita de comino molido']","['Licua el agua, la cebolla y la sal por 5 minutos o hasta moler muy bien la cebolla. Reserva.', 'Calienta suficiente aceite en una olla a fuego medio y sofríe el ajo. Cuando el ajo esté un poco dorado, agrega el arroz y fríe por 5 minutos o hasta que cambie ligeramente de color. Posteriormente, vierte la mezcla previamente licuada y baja el fuego a temperatura baja y tapa la olla. Cocina el arroz por 10 minutos. Reserva', 'Agrega la manteca en una sartén, calienta a fuego medio, luego agrega la cebolla, el ajo y cocina por 5 minutos. Cuando los ingredientes cambien de color, agrega los frijoles, mezcla y cocina por 2 minutos más. Agrega el caldo de frijol, mezcla y agrega el arroz, el comino y el orégano. Cocina el arroz con frijoles por 2 minutos más y retira del fuego.', 'Sirve los moros con cristianos en un plato hondo, decora con hojas de cilantro y disfruta.']",https://cdn7.kiwilimon.com/brightcove/9206/9206.jpg
ARROZ A LA HAWAIANA,guarniciones,30 mins,Baja,6,"['2 dientes de ajo', '1/4 cebollas', '3 tazas de agua', 'suficiente de aceite vegetal', '1 1/2 tazas de arroz, remojado en agua caliente', 'al gusto de sal', '2 tazas de piña', '1 1/2 tazas de tocino, frito y picado', '1/2 tazas de perejil', 'suficiente de perejil, (hojas) para decorar']","['Licúa el agua con el ajo y la cebolla. Reserva.', 'Calienta a fuego medio el aceite, agrega el arroz y fríe por 5 minutos o hasta que esté ligeramente dorado. Agrega el líquido, y tapa y cocina por 15 minutos. Después agrega el tocino, la piña y el perejil; cocina 10 minutos.', 'Deja reposar de 5 a 10 minutos, para que se termine de cocer con el mismo calor. Sirve y disfruta.']",https://cdn7.kiwilimon.com/brightcove/5985/5985.jpg
ARROZ BLANCO CON ELOTE Y CHILE POBLANO,guarniciones,40 mins,Baja,6,"['3 tazas de agua', '2 dientes de ajo', '1/4 cebollas', 'suficiente de aceite', '1 1/2 tazas de arroz, remojado en agua caliente', '1/2 tazas de grano de elote', '1/2 tazas de raja de chile poblano', 'al gusto de sal', 'suficiente de cilantro fresco', '2 cucharadas de jugo de limón']","['Licúa el agua con el ajo y la cebolla. Reserva.', 'Calienta a fuego medio el aceite, agrega el arroz y fríe por 5 minutos, o hasta que esté ligeramente dorado.', 'Agrega los granos de elote, las rajas de chile poblano, el agua, el cilantro y sazona con sal; tapa y cocina por 10 minutos, después agrega el jugo de limón y cocina por 10 minutos más.', 'Deja reposar de 5 a 10 minutos para que se termine de cocer con el mismo calor. Sirve y decora con cilantro.']",https://cdn7.kiwilimon.com/brightcove/5983/5983.jpg
ARROZ ROJO CON VEGETALES,guarniciones,40 mins,Baja,6,"['4 jitomates, maduros', '2 dientes de ajo', '1/4 cebollas, cortada en trozos', '2 tazas de caldo, de pollo o vegetales', '1 1/2 tazas de arroz, remojado en agua caliente', 'suficiente de aceite vegetal', '1/2 tazas de zanahoria, cortada en cubos pequeños', '1/2 tazas de papa, cortada en cubos pequeños', '1/2 tazas de chícharo', '2 chiles serranos, entero', 'al gusto de sal', 'suficiente de cilantro fresco, para decorar']","['Licúa el jitomate con el ajo, la cebolla y un poco de caldo, reserva.', 'Calienta una ollita a fuego medio con el aceite, fríe el arroz hasta que esté dorado, por 5 minutos aproximadamente. Agrega la preparación de la licuadora y cocina unos minutos hasta que el arroz absorba el recaudo.', 'Agrega el resto del caldo, la zanahoria, la papa, el chícharo, los chiles y la sal. Tapa la olla y cocina hasta que empiece a hervir, baja el fuego a media flama y cocina de 25 a 30 minutos.', 'Apaga el fuego y reposa durante 10 minutos para que termine de cocinarse con su propio calor, mueve antes de servir para que esponje, sirve y disfruta.']",https://cdn7.kiwilimon.com/brightcove/5984/5984.jpg
"ENSALADA CREMOSA DE PEPINO, CHAYOTE, COL, JAMÓN Y APIO",ensaladas,,Baja,4,"['1 taza de pepino, cortado en cubos', '1 taza de chayote, cocido y cortado en cubos', '1/2 tazas de apio, picado finamente', '1/2 tazas de elote, amarillo', '1 taza de col, rebanada finamente', '1 taza de jamón, picado en cubos', '1 taza de mayonesa', '1 taza de crema ácida', '1 taza de queso fresco, cortado en cubos', 'al gusto de sal', 'al gusto de pimienta', 'suficiente de cilantro fresco, hojas para decorar']","['En un recipiente, mezcla el pepino, el chayote, el apio, el elote amarillo, la col y el jamón. Luego añade la mayonesa, la crema y el queso. Sazona con sal y pimienta, y agrega el cilantro; mezcla hasta incorporar por completo.', 'Decora con hojas de cilantro. ¡Disfruta!']",https://cdn7.kiwilimon.com/brightcove/5925/5925.jpg
ENSALADA DE PAPA CON TOCINO Y VERDURAS,ensaladas,10 mins,Baja,4,"['1 1/2 tazas de tocino, finamente picado', '1/2 tazas de cebolla morada, fileteada', '1 diente de ajo, finamente picado', '1/2 tazas de apio, finamente picado', '1 taza de zanahoria, en abanicos', '4 papas, cocidas, en cubos medianos', 'al gusto de sal', 'al gusto de pimienta', '1/2 tazas de perejil, finamente picado', 'suficiente de perejil']","['En un sartén a fuego medio, fríe el tocino con su propia grasa, escurre y reserva.', 'Sobre el mismo sartén y con la grasa del tocino, acitrona la cebolla morada, el ajo y el apio hasta que comiencen a cambiar de color. Agrega la zanahoria y la papa; sazona con sal y pimienta; vierte el tocino frito y el perejil finamente picado y mezcla hasta incorporar por completo.', 'Sirve caliente, decora con hojas de perejil. ¡Disfruta!']",https://cdn7.kiwilimon.com/brightcove/5926/5926.jpg
CHAYOTES CON JAMÓN Y QUESO A LA CREMA,comida-para-ninos,15 mins,Baja,4,"['6 chayotes, cortados en cubos medianos', '2 tazas de crema', '1 taza de queso manchego, rallado', '2 tazas de jamón, cortado en cuadros medianos', 'al gusto de sal', 'al gusto de pimienta']","['En una olla con agua hirviendo, coloca los chayotes y cocínalos a fuego medio por 15 minutos. Enfría y reposa.', 'Mezcla en un bowl los chayotes, la crema, el queso manchego, el jamón, la sal y la pimienta.', 'Sirve y disfruta.']",https://cdn7.kiwilimon.com/brightcove/5878/5878.jpg
MINI ELOTITOS CON MAYONESA DE TOCINO,botanas,25 mins,Baja,4,"['suficiente de agua, para cocer los elotes', '3 elotes, cortados en trozos medianos', 'al gusto de sal, para el elote', '1 taza de mayonesa', '1 cucharada de mostaza, para la mayonesa', '1 taza de tocino, en cuadritos y doradito, para la mayonesa', '3 cucharadas de jugo de limón, para la mayonesa', 'al gusto de pimienta, para la mayonesa', '1 taza de queso fresco, rallado para la mayonesa', '1/2 tazas de chile en polvo, para la mayonesa', 'suficiente de perejil, finamente picado, para acompañar', 'suficiente de limón, para acompañar']","['Hierve agua en una ollita, agrega el elote y la sal; deja cocinar por 25 minutos o hasta que el elote esté suficientemente suave. Enfría y reserva.', 'En un bowl, agrega la mayonesa, la mostaza, el tocino, el jugo de limón y la pimienta; mezcla hasta incorporar perfectamente. Reserva.', 'Sobre una tabla coloca los elotitos, inserta los palitos de madera en cada uno y cubre con la mayonesa de tocino, el queso fresco y el chile en polvo. Acompaña con perejil y limón al gusto. ¡Disfruta!']",https://cdn7.kiwilimon.com/brightcove/5759/5759.jpg
PORTOBELLO RELLENO DE RAJAS CON ELOTE,platos-fuertes,20 mins,Baja,3,"['1 cucharada de aceite, para el relleno', '1/4 cebollas, finamente picada, para el relleno', '1 diente de ajo, finamente picado, para el relleno', '1/3 tazas de jitomate, en media luna, para el relleno', '1 taza de rajas poblanas, para el relleno', '1/2 tazas de elote en grano, para el relleno', '1/2 tazas de queso crema, para el relleno', '1 taza de crema para batir, para el relleno', '1/4 tazas de leche de vaca, para el relleno', '1 cucharadita de orégano, para el relleno', 'al gusto de sal, para el relleno', 'al gusto de pimienta, para el relleno', '3 cucharadas de mantequilla, derretida, para el hongo', '1 cucharada de perejil, finamente picado, para el hongo', '1 cucharadita de polvo de ajo, para el hongo', 'al gusto de sal, para el hongo', 'al gusto de pimienta, para el hongo', '6 hongos portobello', '1 taza de queso mozzarella, rallado, para el hongo', 'ensalada, para acompañar']","['En una sartén con aceite, sofríe la cebolla y el ajo, agrega el jitomate, las rajas, el grano de elote y fríe ligeramente. Vierte el queso crema, la crema para batir y la leche, mueve para incorporar. Sazona con el orégano, la sal y la pimienta, y deja enfriar.', 'En un bowl pequeño, mezcla la mantequilla, el perejil, el ajo en polvo, la sal y la pimienta. Reserva.', 'Sobre una tabla y con ayuda de una cuchara, ahueca los portobellos.', 'Coloca los hongos en una charola para hornear y con ayuda de una brocha, barniza los hongos con la mantequilla y rellena con las rajas cremosas. Añade el queso mozzarella y hornea a 180 °C por 10 minutos.', 'Sirve caliente y acompaña con ensalada. Disfruta.']",https://cdn7.kiwilimon.com/brightcove/5681/5681.jpg
DELICIOSA ENSALADA DE PAPA CON HUEVO,ensaladas,30 mins,Baja,4,"['2 litros de agua, para cocinar las papas', '1 1/4 kilos de papa', 'pizcas de sal, para cocinar las papas', '1/2 tazas de mayonesa, o 1/4 de taza, para una versión más ligera', '1/2 tazas de crema, o 1/4 de taza, para una versión más ligera', '1 cucharada de mostaza Dijon', '1/2 tazas de eneldo fresco, finamente picado', '1/4 tazas de pepinillo, finamente picado', '1 cucharada de jugo de pepinillos', '1/2 tazas de apio', '1/2 tazas de cebolla morada, finamente picada', '1 cucharadita de paprika', '5 huevos, cocidos', 'pizcas de sal', 'al gusto de pimienta', 'suficiente de eneldo, para decorar']","['Cocina las papas en agua con sal por 30 minutos, o bien, hasta que estén suaves. Deja enfriar y reserva.', 'En una tabla de madera, pela las papas y corta en cubitos. Reserva.', 'Mezcla en un bowl la mayonesa, la crema, la mostaza, el eneldo, los pepinillos, el jugo, el apio, la cebolla morada y la paprika.', 'Agrega las papas y mezcla hasta integrar.', 'En una tabla con ayuda de un hilo de nylon, corta el huevo en rodajas, agrega a la ensalada y sirve.']",https://cdn7.kiwilimon.com/brightcove/5584/5584.jpg
